sample num,Active/Inactive 1,aureus MRSA43300 (target),Active/Inactive 2,aureus ATCC25923 (target),'SpMax2_Bh(m)','SM6_B(m)','VE1_A','SM02_AEA(ri)','MATS4i','H_D/Dt','CATS3D_13_AL','IC4','SpMax8_Bh(m)','D/Dtr05','SpMin1_Bh(p)','SM13_AEA(ri)','CIC2','Chi_Dz(Z)','MATS2i','AVS_B(m)','H%','CIC3','P_VSA_LogP_5','BLI','VE1_B(m)','DP16','MATS3s','SdssC','CATS3D_09_AA','VE2sign_Dt','GATS5i','GATS6p','SpMax_EA(bo)','MaxssO','SpMAD_EA(ri)','ATS8s','SpPosA_B(m)','P_VSA_ppp_L','PBF','MATS3i','CATS3D_06_AL','rGes','JGI5','ChiA_B(i)','MATS8m','Eig05_EA(ri)','ATSC2m','VE2sign_Dz(i)','Eta_L_A','Eig05_AEA(ed)','H_Dz(m)','SM5_B(m)','SP16','ATSC1p','SM1_Dz(m)','VE1_Dz(i)','MATS4m','CIC4','Eig06_AEA(ri)','DP11','Mp','SpMAD_EA(dm)','X3A','minssO','Eta_B_A','ATSC1s','MATS6m','SpMin2_Bh(p)','PW2','ATS4i','X3sol','SM05_EA','ChiA_B(s)','SpDiam_EA(bo)','H_Dz(Z)','IC1','J_D','ATSC7m','BIC2','IVDE','VE1sign_Dz(Z)','P_VSA_MR_2','mindsCH','MATS8p','VE2_D/Dt','PW3','SHED_DL','CATS3D_11_AL','SpMin3_Bh(s)','SpMax2_Bh(s)','MATS3p'
1,0,33,0,33,6.531643741,16.63115944,3.483141923,2.449489743,-0.074678103,701.1,0,3.753434386,2.841405776,29.1981574,1.998886405,3.135816438,1.393555357,1.017734758,-0.175525711,4.799278356,28.57142857,1.053920536,0,2.439163071,3.346157227,1.859389287,0.132457844,1.128647119,0,0.023953058,0.862061132,0.148409006,5.60198665,0,1.507716596,1.386294361,2.380370705,56.85748484,0.476303684,0.165519434,6,0.5,0.029074074,0.249769778,0.233570661,1.284476196,63.42951535,0.008071231,0.224064861,5.236067977,526.0328329,13.86837676,2.102234679,8.06040905,1.339988608,4.216689367,-0.130689253,1.053920536,2.178493809,4.889186749,0.925125,0.109090909,0.15389405,0,0.033600414,10.89105961,0.033954403,1.840714903,0.605959873,4.526864468,25.63330646,8.345455428,0.193053893,8.541203556,443.4543822,2.842370993,2.197312943,19.93978368,0.633085795,1.619240705,0,0,1.506545782,0.332295194,0.156336056,0.438137101,0,0,0.775856279,7.649904505,-0.030072367
2,0,33.4,0,34,6.531646998,16.63131982,3.737978711,4.649756304,0.004840453,1120.97619,0,3.391243564,3.003669051,45.51051171,2.055794804,3.71149091,2.386119231,0.481433798,0.087869658,4.340913111,46.15384615,2.309196155,6.371149901,2.120856306,4.083330247,6.296072594,0.158547909,3.222413181,0,0.006295061,0.903721736,1.032525752,5.60299631,0,1.568990575,6.356108702,2.06135571,97.22736537,0.523763065,-0.058863272,12,0.428571429,0.049234568,0.251310926,-0.092991157,2.1430463,32.9882584,0,0.27928008,6.770480646,582.2758274,13.86908424,6.554406556,12.631886,1.339988608,4.099823996,-0.017714977,2.309196155,2.601410486,8.205065628,0.769128846,0.08,0.155811519,0,0.052202316,21.80423157,0.018749552,1.970660194,0.638185624,5.479507258,28.24325636,8.511376306,0.19973815,8.550837834,499.5861966,3.131440198,2.104710504,243.5537639,0.548329646,1.976698459,0,0,1.615023201,-0.14740295,0.142863699,0.399181909,0,0,1.23036637,7.649904505,-0.042250811
3,0,34.5,0,38,6.531644563,16.63134592,3.651102972,2.979890042,-0.12591665,1012.58254,0,4.043057694,3.003669051,41.30538351,2.016238626,3.595472307,1.162052206,0.566778092,-0.096420344,4.539585433,23.52941176,1.044405147,6.371149901,2.042574101,3.911276813,6.059220697,0.019928936,-3.046268267,0,0.010015282,0.753269595,1.086033589,5.602965696,0,1.532184882,6.554646825,2.180146317,44.2761398,0.375177281,0.10122399,10,0.5,0.046761518,0.248443456,0.000657867,1.968364585,54.64049784,0,0.212119634,5.92109345,576.0224658,13.86919867,6.324566825,9.500130926,1.572068285,3.914112813,-0.124067488,1.044405147,2.401615671,7.970282347,0.874161765,0.290951829,0.15773612,0,0.040882591,51.94046193,0.02696402,1.877058233,0.617771331,4.763924935,27.76050616,8.400884069,0.185299417,8.551580918,493.3578095,3.64571137,2.091906082,57.17217607,0.695519252,1.757004141,0,135.6565404,1.079853133,0.053292835,0.148279068,0.413478243,4.710650674,0,0.811366315,7.649904505,-0.035905145
4,0,46,0,50,6.531647683,16.63130685,3.69619392,3.982495394,-0.089803595,1214.772006,0,3.79790269,3.03987837,50.58010878,2.043579497,3.498272945,2.080880804,0.426007632,-0.030292025,4.252952237,46.42857143,2.009452232,6.248627788,2.085854516,3.919586237,7.02962859,0.22983694,3.01771248,2,0.004496905,0.97463363,0.62722139,5.602908339,0,1.441418537,6.114174979,2.000922582,73.20580694,0.510118479,0.344928512,8,0.433333333,0.041394558,0.263680189,-0.273675276,2.002023174,36.34774977,0,0.277006391,6.104964039,598.3081759,13.86908413,7.319931739,13.18675299,1.412108296,4.311269553,-0.071727152,2.009452232,2.517558972,8.666215119,0.750108929,0.175,0.161234094,0,0.030364272,23.0118314,0.05038852,1.954623803,0.591274836,5.248820188,29.30573099,8.409830673,0.209288098,8.550446239,515.5990834,3.209888638,2.038012483,123.0270288,0.607978798,1.703366718,0,141.253224,1.608467078,-0.346384077,0.137713186,0.420776586,0,0,1.139963665,7.649904505,0.070181586
5,0,41,0,48,6.531644791,16.63124231,3.598575664,2.659910647,-0.120485848,909.0777778,0,3.86382639,3.003669051,37.1002553,2.005752816,3.407872089,1.417209722,0.66952808,0.022985912,4.550581963,33.33333333,1.306098611,0,2.184612453,3.631975905,5.318699142,0.096046032,1.803678298,2,0.014190003,0.894848709,0.512356863,5.602854019,5.203109778,1.456570216,5.33994,2.208437523,37.90498989,0.510113661,0.169025824,4,0.5,0.045435435,0.254710053,-0.041848098,1.759471146,40.40494701,0,0.230106005,5.350517911,558.1320678,13.86875538,5.635729287,10.0526679,1.462746013,3.734243017,-0.117804048,1.306098611,2.327648436,7.374721267,0.842647222,0.224615385,0.158259449,5.203109778,0.033679374,13.34137014,0.024398406,1.860692381,0.602188783,4.751884971,27.16567138,8.373553741,0.193609657,8.549334576,475.4890308,3.488554862,2.107383917,120.3781655,0.664920429,1.706908425,0,0,1.428479833,-0.080965422,0.153231122,0.424395456,0,0,0.774917052,7.649904505,-0.018389548
6,0,43.2,0,45,6.879840951,16.63743009,3.613719058,2.856587046,-0.100219818,820.3714286,0,4.518397117,2.92884267,32.23275613,2.004965936,3.35030442,1.065146774,0.872147419,-0.204703011,4.905289414,29.03225806,0.564831452,0,2.443778638,3.475531815,3.172267172,0.129526547,1.715887346,0,0.019020123,0.889195632,0.197699398,5.608530557,0,1.469209035,2.602689685,2.526496951,102.8115784,0.438151851,0.24630034,8,0.818181818,0.029650997,0.253366288,0.011486036,1.309704947,103.4524776,0.002910349,0.267586697,5.236067977,551.2619841,13.8828184,3.47097524,7.954096841,1.54088066,4.234243583,-0.084827365,0.435799194,2.274835351,5.791667379,0.93603871,0.19049105,0.152183754,0,0.032878176,13.05952014,0.019113048,1.854359341,0.600606969,4.646468554,26.64548118,8.364275085,0.196520699,8.549719398,467.6478289,3.319646812,2.23452745,56.17511568,0.708148865,1.674293948,0.295446526,0,1.518461882,0.169210219,0.149914401,0.43602443,0,0,0.854194052,7.649904505,0.007469106
7,0,51.8,0,50,6.531620331,16.63154776,3.819956225,5.807758396,-0.059004606,1962.947419,0,4.29366069,3.003669051,46.50952766,2.123637486,3.911175555,2.0309775,0.41545769,-0.1183219,4.444927351,32,1.5705865,24.62694481,1.752762563,4.450880339,8.570690913,0.186089914,1.831779835,0,0,0.95700947,0.714006268,5.586070761,0,1.528279176,6.07005574,1.966380498,151.7809143,0.518640592,0.090590691,15,0.441176471,0.031118936,0.250226002,-0.135644217,2.237856565,24.02841499,0,0.205190534,6.3550161,653.7752152,13.87011994,8.931707248,10.1109656,1.339988608,4.440176098,-0.048471358,1.3501955,2.909680362,9.831530262,0.858982,0.061538462,0.153284754,0,0.02883878,14.51825302,0.006595089,1.999532535,0.60133494,5.128129144,31.81018378,8.453401058,0.198968701,8.586070761,570.8656268,2.95326969,1.422915956,98.15243397,0.581835224,1.501289203,0,0,1.614644799,-0.145327984,0.129752541,0.406321787,0,4,1.117359462,7.649904505,-0.016889076
8,0,58.4,0,56,6.531617297,16.63129524,3.634594297,3.940010149,-0.023202504,1146.857143,0,3.952819531,2.962050135,29.45940726,2.089830127,3.616285747,1.047180469,0.763985083,-0.126090555,4.677168831,25,1.047180469,11.88464501,2.101306635,3.698543169,3.828773875,0.043840421,-0.209648526,2,0.01459239,0.887186243,0.683420385,5.585826785,0,1.524152506,4.304065093,2.236630003,44.2761398,0.423439719,0.065539567,6,0.5,0.04621447,0.245128076,0.077249547,1.756566391,56.37309264,0.009113021,0.217244539,6.092455493,567.7923302,13.8689737,4.216375758,8.981637848,1.462746013,4.333548584,-0.07940877,1.047180469,2.688813462,6.30262837,0.900390625,0.088888889,0.150388734,0,0.039728243,28.92711894,-0.048787449,1.814322537,0.624411006,4.755218617,27.90546012,8.414274137,0.188195472,8.585826785,484.9934324,3.655639062,1.95408537,32.55438328,0.707761159,1.75,1.002357622,85.36668632,1.255376092,0.25388174,0.150373685,0.439517895,5.742347492,0,0.691935594,7.649904505,-0.038962396
9,0,49,0,42,6.531644014,16.63123198,3.54187403,2.541661746,-0.129434895,802.0809524,0,4.589898095,2.910975086,33.14920635,2.00208968,3.333283478,0.970647183,0.794653768,-0.156738835,4.71489403,26.66666667,0.450325833,3.185574951,2.292069324,3.583187436,5.382947888,0.111428193,1.494248971,0,0.01814439,0.843972536,0.336268365,5.602456378,0,1.500593367,4.793722293,2.299829037,90.91863239,0.436108117,0.154884465,7,0.818181818,0.039401042,0.248584229,0.032823624,1.41930209,57.62912474,0.002892871,0.217985747,5.266707406,542.5792155,13.86869929,5.687837762,7.980238224,1.339988608,4.084692044,-0.127304873,0.3169925,2.216497652,7.167078408,0.930116667,0.1,0.156211069,0,0.033643483,13.61796015,0.022441163,1.848773787,0.603902915,4.590790513,26.39948892,8.359603271,0.191048717,8.548947066,459.963713,3.347860598,2.133004735,39.98761842,0.712627729,1.674293948,0.803458171,0,1.432332819,0.004687824,0.156157813,0.430641658,0,0,0.780736772,7.649904505,-0.041144168
10,0,36,0,38,6.531644618,16.63139306,3.737978711,4.649756304,-0.037868617,1120.97619,0,3.763358429,3.003669051,45.51051171,2.023116538,3.71149091,1.441751471,0.500894776,0.304015741,4.465627397,17.64705882,1.324104412,96.13182953,1.934245648,3.956351376,6.09636239,0.052117446,-3.780086819,0,0.006295061,0.578246439,1.63329024,5.60299631,0,1.47776063,7.103733162,2.168058858,44.2761398,0.501088337,0.001456592,6,0.428571429,0.049234568,0.244876983,0.013674619,2.036571762,73.17830726,0,0.226386905,6.770480646,593.4456786,13.86940179,6.337286258,9.68518478,1.796149818,4.11693672,-0.130743957,1.324104412,2.541744449,8.07779343,0.85445,0.590036715,0.155811519,0,0.052202316,129.4481045,0.045691384,1.888248248,0.638185624,4.882843655,26.31814401,8.511376306,0.17986534,8.550837834,509.4065222,3.366012106,2.104710504,16.30750095,0.652772757,1.976698459,0,89.76067963,0.42867158,0.149555477,0.142863699,0.399181909,0,0,0.838389201,8.509115714,-0.039924529
11,0,41,0,40,6.531644394,16.63121059,3.563458047,2.655273181,-0.094921392,810.4619048,0,3.763358429,2.897529472,32.8951271,2.02063664,3.376524858,1.441751471,0.803680248,-0.050358357,4.657434869,35.29411765,1.324104412,6.371149901,2.338570382,3.565752153,4.104979677,0.128832531,3.052078714,0,0.018552489,0.74780405,1.613477445,5.602821902,0,1.515707249,5.087596335,2.286423233,61.92654832,0.435098673,0.071464533,8,0.5,0.047154882,0.249426687,0.053354577,1.75776146,42.56053848,0.001472805,0.237640479,5.236067977,540.662562,13.8685912,4.423153584,9.416704892,1.339988608,4.24093875,-0.083854995,1.324104412,2.319847376,6.4127062,0.865479412,0.1,0.154959609,0,0.040196117,11.45513785,-0.194888221,1.88347961,0.617539279,4.812236778,26.31814401,8.368925175,0.194708445,8.548086352,458.0433365,3.366012106,2.167893279,68.20170675,0.652772757,1.752664572,0,0,1.552842078,0.144511534,0.156797008,0.422676252,0,0,0.941618861,7.649904505,-0.04222412
12,0,59,0,50,6.881988208,16.64375067,3.563458047,2.655273181,-0.145356915,810.4619048,0,3.753434386,3.003669051,32.8951271,1.976413561,3.376524858,1.196777679,0.861032452,-0.154968737,5.171325778,21.42857143,1.053920536,0,2.459065509,3.421304443,4.683370951,0.08772059,2.492716469,0,0.018552489,0.805661524,0.162782405,5.602821902,0,1.433530008,2.014903021,2.776136493,129.8131771,0.434706224,0.149634861,4,0.5,0.047154882,0.249120057,-0.462165439,1.504874981,162.2865754,0.001875245,0.261133059,5.236067977,559.9134778,13.89710101,5.027010717,7.238312677,1.708087963,4.247150173,-0.159038066,1.053920536,2.308394018,6.785619655,1.021717857,0.1,0.154959609,0,0.040196117,11.51183112,0.063076984,1.810695849,0.617539279,4.514806736,27.3668988,8.368925175,0.192595613,8.548086352,475.3206649,3.270942422,2.167893279,88.40586157,0.669578024,1.752664572,0,0,1.490660956,-0.183896862,0.156797008,0.422676252,0,0,0.774744006,7.649904505,-0.084616073
13,0,64,0,58,6.531618167,16.63133747,3.77060817,5.913135062,-0.003295036,1301.738095,0,3.90352397,3.003669051,32.65537796,2.113396897,3.856637169,1.869745834,0.674315249,0.073618046,4.541601998,38.0952381,1.774507738,24.62694481,2.099780633,3.906071057,4.735480277,0.173360354,3.762638889,0,0.01172558,1.04159663,1.165408921,5.588117877,0,1.562676896,5.262693298,2.14023983,73.3667617,0.398628347,-0.026808271,13,0.5,0.046442495,0.246483177,0.043220632,1.896986421,37.19547582,0,0.241741274,6.18745387,583.680843,13.86913771,5.176984465,10.50321515,1.339988608,3.768679409,-0.014414619,1.488793453,2.874354246,6.989103444,0.832121429,0.082758621,0.152493811,0,0.043542716,14.91365329,-0.14630958,1.899685235,0.630591844,5.10043488,28.8981147,8.444837529,0.195746338,8.588117877,500.8059868,3.332095399,1.978703092,57.64559272,0.601328613,1.743871818,0,0,1.679601337,0.103080229,0.154044183,0.441540995,0,0,1.023509066,7.649904505,-0.046188851
14,0,49,0,40,6.531643371,16.63121296,3.654926074,3.037983489,-0.175595712,832.0666667,0,3.763358429,2.930692019,31.94850705,2.019493692,3.486462561,1.603803677,0.880455365,-0.160691443,4.657434869,35.29411765,1.324104412,0,2.341086909,3.567817762,1.964684488,0.117474502,2.346368313,0,0.019565464,0.962536073,0.129028228,5.614506806,0,1.509909298,3.218875825,2.286776843,74.50789336,0.445159642,0.344241975,8,0.454545455,0.026081081,0.249890539,0.204327262,1.398094009,42.86553318,0,0.236949124,5.236067977,544.680358,13.86859367,2.275244066,9.416704892,1.339988608,3.539310062,-0.225146447,1.324104412,2.272910872,5.057031692,0.865479412,0.132497379,0.149455458,0,0.038665503,11.45513785,0.016390849,1.887458802,0.613544789,4.763890389,26.08112927,8.378160983,0.194847515,8.556784432,461.9814222,3.2039599,2.27651056,24.25459751,0.623756948,1.752664572,0,70.62661198,1.726574074,0.306719207,0.150716316,0.437190065,0,0,0.883120736,7.649904505,0.068202029
15,1,12.5,1,33,6.531602074,16.63100465,3.537635769,3.786590746,-0.052839597,923.3171578,5,4.969413652,3.003669051,82.47466258,2.075530166,3.700841347,1.161436945,0.358493893,-0.166460318,4.425590924,35.55555556,0.628103611,28.55678839,2.016787356,4.065036134,10.83381063,0.104309271,-0.079629197,1,0.014844266,0.876735123,0.351006402,5.406524259,5.377045714,1.490577972,5.24534296,2.06709735,94.84295211,0.499813657,0.038529763,6,0.793103448,0.022621083,0.256558318,-0.008153805,1.931586323,72.62958504,9.41E-05,0.227083902,5.311121118,566.0939306,13.86901459,11.08249993,11.00063866,1.462746013,4.934823598,-0.050181858,0.522439445,2.617280277,11.30792822,0.819068889,0.129649713,0.169930546,5.377045714,0.032297027,18.83059561,0.011857909,1.962841551,0.605661293,5.089914936,28.00713511,8.357259153,0.200623172,8.406524259,484.5355741,3.740875596,1.430127535,23.28310176,0.727288105,1.573114618,0.503788124,36.14481492,1.75041769,-0.123599913,0.158700229,0.40424666,10.42928308,3,1.136220595,7.649904505,-0.087891046
16,1,6.2,1,25,6.531602037,16.63100466,3.662051201,3.815923006,-0.052764938,963.6644522,5,4.969413652,3.003669051,79.26031958,2.079215473,3.703468829,1.178212222,0.380184035,-0.166460318,4.425590924,35.55555556,0.644878889,28.55678839,2.016787356,4.039888705,11.3290817,0.101397644,-0.079629197,2,0.011131693,0.889169565,0.513715258,5.406639024,5.514241439,1.490713927,5.710136638,2.066865705,94.84295211,0.724294334,0.038529763,7,0.75862069,0.025793651,0.256558318,0.015251418,2.044847745,72.62958504,0.001438667,0.227083902,5.310875082,569.0206164,13.86901461,11.61206005,11.00063866,1.462746013,4.861958627,-0.048376557,0.522439445,2.65830193,11.60315227,0.819068889,0.129649713,0.16922722,5.514241439,0.032297027,18.83059561,0.012079113,1.949941183,0.604511867,5.089915858,27.95438568,8.357259153,0.200623172,8.406639024,487.4372917,3.740875596,1.482544612,38.63056301,0.724470718,1.573114618,0.610926254,36.14481492,1.72656498,-0.009927599,0.161819996,0.401191085,10.2214924,4,1.13359197,7.649904505,-0.087891046
17,1,6.2,0,135.7,6.531517859,16.63122562,3.819920672,4.766609038,-0.101554173,1424.045504,4,5.216551171,3.003669051,66.50719947,2.079184722,3.703919531,1.015804847,0.365974801,-0.148929663,4.370696695,32.65306122,0.510603061,28.55678839,1.810181442,4.10062612,12.19338782,0.096098244,0.467195391,3,0.005843253,0.911485269,0.500806711,5.459180236,5.594752115,1.501180976,5.863225858,1.982573653,124.4969157,1.02095383,0.052732941,9,0.787878788,0.025804598,0.255543395,0.027820732,2.280715614,41.30838237,0.005426925,0.230327504,6.06450397,619.9865162,13.86958939,12.48692709,10.81211885,1.462746013,5.228480105,-0.088722569,0.398158674,3.060908503,12.25393995,0.833838776,0.157483378,0.160951493,5.594752115,0.030833589,17.67576057,-0.007890738,1.951656332,0.602565868,5.168797732,30.91973362,8.420902531,0.199927101,8.459180236,537.9352917,3.770416398,1.373449139,39.37530649,0.752866757,1.553557286,0.664635156,36.14481492,1.49990605,0.029606008,0.149921797,0.402819455,8.171715982,6,1.094133763,7.649904505,-0.048710116
18,0,183,0,120,6.88033181,16.63813883,3.591584647,6.791461214,-0.116384284,2485.834206,14,5.718488437,3.56203181,217.2681525,2.065752741,3.96742069,0.839786696,0.193050087,-0.071019478,4.357883661,30.3030303,0.367646402,52.81735441,1.543759131,4.081909993,16.21851356,0.087187274,1.531432673,7,0.000203515,0.907148224,0.539472885,5.586266331,5.91240848,1.468791101,6.14591689,1.941958669,181.8876106,1.117765277,0.111024202,20,0.869565217,0.030729167,0.253656429,0.032795711,2.673450056,30.41957717,0.00513401,0.217538919,6.174142262,742.4094303,13.88581661,16.31094431,12.00816256,1.76563792,6.302248787,-0.096227903,0.325905682,3.35164208,15.11167821,0.8249,0.143630593,0.164267328,5.594332494,0.029630622,20.26266851,0.013500351,2.009648227,0.601478413,5.353711103,36.69946638,8.493105396,0.198868832,8.586266331,658.7330145,4.155439052,0.8795984,49.77806747,0.793114165,1.503797855,0.466499389,47.14470281,1.476191617,0.039854891,0.132975373,0.386254707,0,14,1.120231478,7.649904505,-0.005654639
19,0,150,0,135,6.880323016,16.63735368,3.225376269,5.438504556,-0.162793277,1088.996629,6,5.171405583,3.167283946,101.9291192,2.065595349,3.747952553,1.065883115,0.264198047,-0.095019961,4.447367782,36.53846154,0.582012741,45.09846126,1.95845127,4.050875838,15.48871836,0.105374411,-0.014620935,1,0.007521793,0.705259932,0.494222801,5.399360135,5.780011918,1.433098668,5.773587672,2.138228322,131.3207982,0.676132552,0.039561073,4,0.818181818,0.025679825,0.261243803,-0.015386921,2.03301644,83.16320042,0.002524096,0.245390806,5.310680004,592.1715065,13.88365098,15.62488237,11.74370551,1.689523696,5.308175189,-0.056315929,0.529034135,2.967388578,14.36945254,0.811301923,0.163021967,0.176430388,5.505969679,0.032109202,21.87644783,0.027533245,1.929457293,0.602994228,5.228987639,29.95442537,8.364275085,0.203935252,8.399360135,509.8276312,3.956765978,1.274314448,65.577474,0.758703126,1.572623664,0.308944125,47.14470281,1.76268695,-0.063851443,0.154578581,0.389367931,11.37173203,5,1.177596773,7.649904505,-0.132692872
20,1,12.5,1,12.5,3.926463062,16.60431149,4.045925329,5.623299219,-0.005612882,1875.006133,0,4.194724422,3.003669051,121.9574556,2.055794804,3.811871171,2.06179091,0.463949192,0.121889759,4.08907517,45.45454545,1.910275758,11.88464501,1.452294197,4.083330247,7.641277239,0.123948163,3.155529468,0,0.000532974,0.985312659,0.991391473,5.663293895,0,1.554894555,6.602250725,1.756003455,135.1323553,1.224969079,-0.079381768,23,0.555555556,0.035879085,0.253120273,-0.002191094,2.704031831,55.73557456,0.004227191,0.247410298,6.928626436,578.7603445,13.83992277,7.907522512,10.14457579,1.180161553,5.285263502,-0.034615777,1.849669697,3.204046341,9.198245621,0.739331818,0.10472136,0.146119155,0,0.04184864,25.02557216,0.001686232,1.973182208,0.622808442,5.742937742,28.79098159,8.601718146,0.202629365,8.663293895,528.1075523,3.527243395,1.698365557,222.4507965,0.621369994,1.901535864,0,0,1.670601904,-0.055739078,0.11111621,0.402113793,5.777691034,0,1.234169701,7.649904505,-0.025675599
21,1,6.2,1,12.5,4.056520617,16.60454567,4.107555868,6.028208756,-0.035933238,2916.978566,0,4.913909766,3.094593838,127.0564902,2.123637486,3.911175555,2.078430469,0.4075617,-0.015546255,4.211539736,34.375,1.422180469,30.14043992,1.282118749,4.450880339,9.637544033,0.149685288,1.800255155,0,0.004753754,1.036270565,0.740479357,5.647252597,0,1.525194155,6.41824858,1.722717286,189.6859042,1.178120258,0.039349957,25,0.547619048,0.026979479,0.251761124,-0.062075441,2.596719756,26.24350575,0.002582033,0.191985873,6.509928738,659.2944154,13.84098914,9.995059407,8.745881328,1.180161553,5.716842489,-0.055086125,1.086090234,3.266854036,10.62347385,0.808598438,0.085486824,0.146002329,0,0.024414399,18.51379195,-0.003256841,2.000275773,0.595173676,5.484598717,32.35790901,8.548885638,0.201377106,8.647252597,608.371568,3.035180611,1.280881896,81.43227189,0.599705504,1.369531504,0,0,1.670223503,-0.076355165,0.105037771,0.407318636,8.009039125,4,1.12166002,7.649904505,-0.009180838
22,1,6.2,1,6.2,3.883000504,16.60419929,3.921755021,5.531681241,-0.071355924,1453.503968,0,4.605388542,3.003669051,96.70700608,2.02063664,3.750208011,1.271240625,0.65407152,0.032421381,4.267623537,37.5,1.062907292,11.88464501,1.487993173,3.565752153,5.654750206,0.112028912,2.985195001,0,0.006825873,0.894638115,1.228769125,5.663150795,0,1.515618175,5.783827644,1.859976165,99.83153821,1.296546084,0.008176821,17,0.633333333,0.032743531,0.25233562,0.01753667,2.066391133,21.2206864,0.003098447,0.210500634,5.891154694,528.7170523,13.83941512,5.948249306,8.007085834,1.180161553,4.599254645,-0.087633421,0.979573959,2.806981285,7.684645472,0.79640625,0.123201599,0.14431197,0,0.030973359,15.22686064,-0.133231586,1.949352184,0.604592352,5.274319076,26.86586924,8.472405009,0.199740341,8.663150795,478.1775375,3.68760213,1.738219234,19.05998045,0.711120747,1.615479782,0.303590524,0,1.608420782,0.035352035,0.114984473,0.419929354,5.345392309,0,1.053792345,7.649904505,-0.02259599
23,1,12.5,1,25,4.029370898,16.60432964,4.084434075,6.264556482,-0.005430366,2092.179365,0,4.655045547,3.003669051,97.9873858,2.113396897,3.856637169,1.714983929,0.586491033,0.117787918,4.226787969,39.28571429,1.438023661,30.14043992,1.419479925,3.906071057,5.948126583,0.142990377,3.695912856,0,0.00640183,1.126292766,1.042101258,5.649024995,0,1.548820227,6.068430681,1.798322789,111.2717516,1.199333674,-0.050147732,23,0.617647059,0.036532073,0.249643411,0.00574244,2.386895757,35.62880124,0.00545946,0.216829459,6.340272285,579.3675391,13.83997783,6.341008182,8.764558696,1.180161553,5.097890598,-0.01981135,1.152309375,2.950788524,8.01705419,0.781255357,0.107406523,0.144269673,0,0.034617554,19.12649674,-0.094791639,1.94997532,0.616096893,5.465289557,29.44583993,8.541105011,0.199777698,8.649024995,528.5199167,3.547204475,1.639518099,26.3954218,0.653025433,1.679729985,0.22224327,0,1.735180041,0.014433315,0.117973401,0.434312198,4.858931394,0,1.066633112,7.649904505,-0.024960022
24,0,50,0,50,3.879715099,16.60420171,4.000229887,4.045071359,-0.148134568,1488.365079,0,4.605388542,3.003669051,94.66121503,2.019493692,3.742039943,1.386027604,0.69076613,-0.048535946,4.267623537,37.5,1.062907292,5.513495107,1.489769545,3.567817762,3.966041718,0.101633916,2.275650248,0,0.007190944,0.969216961,0.287024598,5.673751905,0,1.51182716,5.29330583,1.860267804,112.4128833,1.295754964,0.19283132,15,0.6,0.024351852,0.252661066,0.07390879,2.035887668,20.92012199,0.005414043,0.209993641,5.887556481,533.7739,13.83941766,4.303543688,8.007085834,1.180161553,4.723379973,-0.198168999,0.979573959,2.694941964,6.63493533,0.79640625,0.146140926,0.140996194,0,0.029850909,15.22686064,-0.019611131,1.949712781,0.601663059,5.24360642,26.88991559,8.480736654,0.199838023,8.673751905,483.13801,3.57281515,1.805387742,21.77004549,0.692198015,1.615479782,0.635483175,70.62661198,1.762431973,0.089109131,0.110525298,0.430369336,3.888322594,0,1.054624289,7.649904505,0.07813691
25,1,2.5,1,2.5,4.200290201,16.60969001,4.032605243,3.103564214,0.218693435,1226.174603,0,4.800432303,2.900737509,49.5571347,2.038722368,3.622102847,0.614565,0.607581532,-0.317038897,4.424573113,22.85714286,0.385993572,28.97705745,1.562220071,3.65620664,6.229099982,0.187739561,-1.793654048,0,0.011169709,1.235002322,0.732827103,5.472564207,5.504166667,1.449658162,5.178032141,2.007126305,72.36825258,0.454464937,0.033216571,11,0.851851852,0.037460317,0.249790867,0.035327956,1.895127267,58.04038877,0.000871325,0.202087173,5.503339157,496.7120568,13.84435774,6.548916727,8.573440609,1.555023964,4.762266623,-0.027517356,0.328850714,2.537629571,8.025011278,0.864605714,0.111626361,0.163167201,5.152745313,0.034065815,34.52480327,-0.055330411,1.738230684,0.607374005,4.661068188,23.73609763,8.361941906,0.188054232,8.472564207,445.2429621,4.128724445,1.783715046,35.81462246,0.790081211,1.622884027,0.692242406,36.14481492,0,0.085721336,0.157918406,0.404666668,0,0,0.56801207,7.649904505,0.074697726
26,1,3.13,1,3.13,4.223384514,16.60972386,4.044311714,3.443123854,0.21333308,1288.880339,0,4.819910079,2.904698871,52.8571347,2.038724928,3.779743847,0.691175329,0.585084453,-0.243083168,4.382695501,26.31578947,0.480649013,28.97705745,1.546723371,3.657637165,7.574485339,0.199485295,-1.788008734,0,0.008886765,1.208700298,1.345192033,5.472753985,5.544038171,1.460206988,5.588290396,1.982114237,81.19345684,0.442857797,-0.047173751,12,0.857142857,0.04137931,0.249617796,0.042336705,1.895127661,57.16229895,0.001280815,0.206956952,5.509105088,506.9243984,13.84448248,7.830844477,8.92163814,1.555023964,4.864983419,-0.013815053,0.428017434,2.945754806,8.822770697,0.8427,0.108025511,0.163288395,5.176472164,0.036640363,34.52961651,-0.1554383,1.738674926,0.611872552,4.771994559,24.11380661,8.373553741,0.188817759,8.472753985,455.4098512,4.303866909,1.777621909,34.13683367,0.786404064,1.678230231,0.629480966,36.14481492,0,0.101693747,0.154714885,0.40087446,0,0,0.863299588,7.649904505,0.047749895
